CustomerID,CustomerName,FirstName,LastName,BirthDate,EmailAddress,username,fullname,CUIT,Country,Document,Agent
970,Isidora Urias,Joel,Sai,15/11/1971,joel5@adventure-works.com,joel5,Joel Sai,,France,AW00011571,"Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H321 Safari"
971,Dhanishta Mokkapati,Billy,Moreno,11/03/1977,billy8@adventure-works.com,billy8,Billy Moreno,,France,AW00011572,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/8.0; 1ButtonTaskbar)
972,Lakshmi Benipal,Meagan,Subram,11/11/1976,meagan13@adventure-works.com,meagan13,Meagan Subram,,United Kingdom,AW00011573,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
973,Kumar Kamei,Karla,Luo,14/01/1971,karla6@adventure-works.com,karla6,Karla Luo,,United Kingdom,AW00011574,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; NP08; NP08; MAAU; rv:11.0) like Gecko
974,Emil Roman,Jackson,Campbell,19/10/1970,jackson37@adventure-works.com,jackson37,Jackson Campbell,,United Kingdom,AW00011575,Mozilla/5.0 (Windows NT 5.1; rv:37.0) Gecko/20100101 Firefox/37.0
975,Prabodh Nair,Micah,Zhu,10/08/1970,micah1@adventure-works.com,micah1,Micah Zhu,,France,AW00011576,"Mozilla/5.0 (Linux; Android 4.4.2; SM-T217S Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
976,Alinne Matos,Janet,Serrano,21/04/1971,janet22@adventure-works.com,janet22,Janet Serrano,,France,AW00011577,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; EIE10;ENUSMSE; rv:11.0) like Gecko
977,Mauno Laurila,Trisha,Huang,08/05/1970,trisha0@adventure-works.com,trisha0,Trisha Huang,,France,AW00011578,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0
978,Baalaamjali Devulapalli,Clayton,Beck,13/02/1981,clayton38@adventure-works.com,clayton38,Clayton Beck,,United Kingdom,AW00011579,Mozilla/5.0 (Windows NT 5.1; rv:35.0) Gecko/20100101 Firefox/35.0
979,Melani Ravlen,Melvin,Raje,12/03/1939,melvin12@adventure-works.com,melvin12,Melvin Raje,,United Kingdom,AW00011580,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.111 Safari/537.36"
980,Om Yadav,Cindy,Jordan,03/03/1972,cindy2@adventure-works.com,cindy2,Cindy Jordan,,France,AW00011581,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:37.0) Gecko/20100101 Firefox/37.0
981,Mahmut ozbek,Claudia,Ma,09/04/1974,claudia14@adventure-works.com,claudia14,Claudia Ma,,France,AW00011582,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.76 Safari/537.36"
982,Yves Belisle,Karla,Xu,26/03/1971,karla5@adventure-works.com,karla5,Karla Xu,,France,AW00011583,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 LBBROWSER"
983,Sabine Alksne,Devin,Carter,22/05/1971,devin33@adventure-works.com,devin33,Devin Carter,,Germany,AW00011584,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
984,Kamala Nishad,Kari,Perez,04/03/1976,kari21@adventure-works.com,kari21,Kari Perez,,United Kingdom,AW00011585,"Mozilla/5.0 (Linux; Android 5.1; XT1254 Build/SU3TL-39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36"
985,Roko Ilic,Alberto,Romero,14/06/1971,alberto10@adventure-works.com,alberto10,Alberto Romero,,United Kingdom,AW00011586,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.13 Safari/537.36"
986,Neil Farrelly,Kevin,Bryant,18/10/1975,kevin20@adventure-works.com,kevin20,Kevin Bryant,,France,AW00011587,Mozilla/5.0 (Windows NT 6.2; Win64; x64; Trident/7.0; rv:11.0) like Gecko
987,Akhil Nadar,Candace,Mehta,11/01/1970,candace14@adventure-works.com,candace14,Candace Mehta,,France,AW00011588,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
988,Maksims Krastins,Ebony,Malhotra,01/05/1975,ebony4@adventure-works.com,ebony4,Ebony Malhotra,,United Kingdom,AW00011589,"Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/7.0.55539 Mobile/12B440 Safari/600.1.4"
989,Milinka Zujovic,Erika,Diaz,12/04/1980,erika2@adventure-works.com,erika2,Erika Diaz,,France,AW00011590,Mozilla/5.0 (MSIE 10.0; Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko
990,Andris Saulitis,Stacey,Lu,12/11/1968,stacey12@adventure-works.com,stacey12,Stacey Lu,,France,AW00011591,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/44.0.2403.67 Mobile/12F69 Safari/600.1.4"
991,Valter Viiding,Darrell,Raji,03/03/1984,darrell9@adventure-works.com,darrell9,Darrell Raji,,France,AW00011592,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36 OPR/31.0.1889.174"
992,Amarakumaar Gadiyaram,Armando,Moreno,22/09/1982,armando6@adventure-works.com,armando6,Armando Moreno,,France,AW00011593,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 Safari/537.36"
993,Gasper Havzija,Corey,Goel,03/05/1985,corey16@adventure-works.com,corey16,Corey Goel,,France,AW00011594,"Mozilla/5.0 (Linux; Android 5.0.1; SAMSUNG-SGH-I337 Build/LRX22C) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/2.1 Chrome/34.0.1847.76 Mobile Safari/537.36"
994,Libuse Kuchtova,Sebastian,Howard,29/12/1984,sebastian12@adventure-works.com,sebastian12,Sebastian Howard,,Germany,AW00011595,"Mozilla/5.0 (Linux; Android 4.4.3; KFASWI Build/KTU84M) AppleWebKit/537.36 (KHTML, like Gecko) Silk/44.1.81 like Chrome/44.0.2403.128 Safari/537.36"
995,Kumar Naicker,Roger,Raje,02/03/1969,roger41@adventure-works.com,roger41,Roger Raje,,United Kingdom,AW00011596,"Mozilla/5.0 (X11; CrOS armv7l 7077.111.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
996,Laszlo Gardenier,Janelle,Chandra,06/08/1983,janelle2@adventure-works.com,janelle2,Janelle Chandra,,France,AW00011597,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.67 Safari/537.36"
997,Nada Ana Slosar,Meredith,Ruiz,30/12/1983,meredith24@adventure-works.com,meredith24,Meredith Ruiz,,Germany,AW00011598,"Mozilla/5.0 (iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
998,Mahavir Sonkar,Melody,Diaz,16/03/1983,melody3@adventure-works.com,melody3,Melody Diaz,,France,AW00011599,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36"
999,Kristi Part,Linda,Rubio,05/10/1982,linda36@adventure-works.com,linda36,Linda Rubio,,France,AW00011600,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0
1000,Krishnam Allu,Ivan,Raman,18/02/1983,ivan8@adventure-works.com,ivan8,Ivan Raman,,France,AW00011601,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36"
1001,Dinh Mai,Larry,Gill,11/10/1982,larry16@adventure-works.com,larry16,Larry Gill,,Germany,AW00011602,"Mozilla/5.0 (Linux; Android 5.0.2; SAMSUNG SM-T800 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.0 Chrome/38.0.2125.102 Safari/537.36"
1002,Stefan Selezeanu,Geoffrey,Gonzalez,06/08/1982,geoffrey16@adventure-works.com,geoffrey16,Geoffrey Gonzalez,,United Kingdom,AW00011603,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
1003,Hue Ton,Edgar,Sanchez,01/12/1982,edgar21@adventure-works.com,edgar21,Edgar Sanchez,,United Kingdom,AW00011604,"Mozilla/5.0 (Linux; Android 5.0; SM-G900V Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.133 Mobile Safari/537.36"
1004,Drishti Bose,Heidi,Subram,20/05/1982,heidi15@adventure-works.com,heidi15,Heidi Subram,,Germany,AW00011605,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; MAGWJS; rv:11.0) like Gecko
1005,Bhadram Kamasamudram,Melody,Ramos,30/01/1986,melody17@adventure-works.com,melody17,Melody Ramos,,France,AW00011606,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36"
1006,Taj Syme,Clinton,Moreno,05/05/1986,clinton3@adventure-works.com,clinton3,Clinton Moreno,,France,AW00011607,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; Touch; MALNJS; rv:11.0) like Gecko
1007,Irma Berzina,Cesar,Madan,01/09/1981,cesar6@adventure-works.com,cesar6,Cesar Madan,,France,AW00011608,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
1008,Vedrana Kovacevic,Eugene,Ye,24/12/1981,eugene13@adventure-works.com,eugene13,Eugene Ye,,United Kingdom,AW00011609,Mozilla/5.0 (Windows NT 10.0; Win64; x64; Trident/7.0; rv:11.0) like Gecko
1009,Bhagavateeprasaad Malladi,Blake,Collins,20/10/1980,blake47@adventure-works.com,blake47,Blake Collins,,United Kingdom,AW00011610,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; ATT-IE11; rv:11.0) like Gecko
1010,Serdar ozCelik,Ernest,Lin,23/02/1985,ernest7@adventure-works.com,ernest7,Ernest Lin,,France,AW00011611,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
1011,Rajeev Sandhu,Keith,Andersen,07/10/1985,keith16@adventure-works.com,keith16,Keith Andersen,,United Kingdom,AW00011612,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36"
1012,Urve Kasesalu,Meredith,Prasad,02/05/1981,meredith8@adventure-works.com,meredith8,Meredith Prasad,,Germany,AW00011613,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36 OPR/31.0.1889.174"
1013,Annette  Hetu,Katrina,Sharma,13/02/1981,katrina8@adventure-works.com,katrina8,Katrina Sharma,,Germany,AW00011614,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"
1014,Narendra Tickoo,Dwayne,Navarro,20/05/1981,dwayne9@adventure-works.com,dwayne9,Dwayne Navarro,,United Kingdom,AW00011615,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 SE 2.X MetaSr 1.0"
1015,Isa Hulsegge,Casey,Nath,05/09/1980,casey20@adventure-works.com,casey20,Casey Nath,,United Kingdom,AW00011616,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/5.1 Safari/534.48.3"
1016,Aive Petrov,Sean,Brooks,01/10/1964,sean8@adventure-works.com,sean8,Sean Brooks,,United States,AW00011617,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729)
1017,David Novacek,Brian,Ramirez,21/10/1964,brian19@adventure-works.com,brian19,Brian Ramirez,,Canada,AW00011618,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.13 Safari/537.36"
1018,Nils Kaulins,Sierra,Young,29/10/1978,sierra15@adventure-works.com,sierra15,Sierra Young,,Canada,AW00011619,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36"
1019,Dhanishta Pullela,Megan,Rodriguez,18/10/1978,megan23@adventure-works.com,megan23,Megan Rodriguez,,United States,AW00011620,Mozilla/5.0 (Windows NT 6.1; rv:32.0) Gecko/20100101 Firefox/32.0
1020,Hai Banh,Leah,She,19/08/1978,leah19@adventure-works.com,leah19,Leah She,,United States,AW00011621,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/8.0.57838 Mobile/12H321 Safari/600.1.4"
1021,Fabrice Cloutier,Gabriel,Allen,16/06/1979,gabriel53@adventure-works.com,gabriel53,Gabriel Allen,,United States,AW00011622,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
1022,Nadir Seddigh,Angela,Perry,25/12/1978,angela10@adventure-works.com,angela10,Angela Perry,,United States,AW00011623,"Mozilla/5.0 (iPad; CPU OS 8_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/7.0.55539 Mobile/12D508 Safari/600.1.4"
1023,Farzana Habibi,Ryan,Smith,19/03/1984,ryan39@adventure-works.com,ryan39,Ryan Smith,,United States,AW00011624,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D167 Safari/9537.53"
1024,Arka Chatterjee,Zachary,Moore,19/07/1978,zachary37@adventure-works.com,zachary37,Zachary Moore,,United States,AW00011625,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0; MSN 9.0;MSN 9.1;MSN 9.6;MSN 10.0;MSN 10.2;MSN 10.5;MSN 11;MSN 11.5; MSNbMSNI; MSNmen-us; MSNcOTH) like Gecko
1025,Tuulikki Linna,Destiny,Rogers,12/12/1978,destiny26@adventure-works.com,destiny26,Destiny Rogers,,United States,AW00011626,Mozilla/5.0 (Windows NT 5.1; rv:36.0) Gecko/20100101 Firefox/36.0
1026,Daniella Cavalcante,Dalton,Gray,27/08/1978,dalton76@adventure-works.com,dalton76,Dalton Gray,,United States,AW00011627,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.0.9895 Safari/537.36"
1027,Serdar ozden,Mariah,Wood,14/11/1977,mariah6@adventure-works.com,mariah6,Mariah Wood,,United States,AW00011628,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/7.0; 1ButtonTaskbar)
1028,Emma Van Zant,Isaiah,Wright,07/08/1976,isaiah45@adventure-works.com,isaiah45,Isaiah Wright,,United States,AW00011629,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.102 Safari/537.36"
1029,Veronika Necesana,Haley,Powell,23/06/1977,haley27@adventure-works.com,haley27,Haley Powell,,United States,AW00011630,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.124 YaBrowser/15.7.2357.2877 Safari/537.36"
1030,Chompoo Atitarn,Antonio,Bennett,12/08/1976,antonio1@adventure-works.com,antonio1,Antonio Bennett,,Canada,AW00011631,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0
1031,Dipti Shah,Alexandra,Jenkins,02/05/1982,alexandra30@adventure-works.com,alexandra30,Alexandra Jenkins,,Canada,AW00011632,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; BOIE9;ENUSMSNIP; rv:11.0) like Gecko
1032,Som Mukherjee,Thomas,Anderson,23/11/1977,thomas71@adventure-works.com,thomas71,Thomas Anderson,,United States,AW00011633,"Mozilla/5.0 AppleWebKit/999.0 (KHTML, like Gecko) Chrome/99.0 Safari/999.0"
1033,Cuneyt Arslan,Samuel,Collins,10/12/1977,samuel33@adventure-works.com,samuel33,Samuel Collins,,United States,AW00011634,Mozilla/5.0 (X11; OpenBSD amd64; rv:28.0) Gecko/20100101 Firefox/28.0
1034,Aishwarya Dantuluri,Darrell,Chande,11/08/1983,darrell4@adventure-works.com,darrell4,Darrell Chande,,United States,AW00011635,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)
1035,Manjunatha Karnik,Kimberly,Cox,21/06/1978,kimberly14@adventure-works.com,kimberly14,Kimberly Cox,,United States,AW00011636,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.0.0 Safari/538.1"
1036,Erik Malk,Morgan,Hernandez,11/08/1983,morgan15@adventure-works.com,morgan15,Morgan Hernandez,,United States,AW00011637,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; MAGWJS; rv:11.0) like Gecko
1037,David Jaramillo,Antonio,Powell,09/09/1977,antonio8@adventure-works.com,antonio8,Antonio Powell,,United States,AW00011638,"Mozilla/5.0 (Linux; Android 4.4.2; GT-N5110 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
1038,Damodara Trivedi,Angelica,Perry,22/06/1978,angelica7@adventure-works.com,angelica7,Angelica Perry,,United States,AW00011639,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
1039,Bhaamini Palagummi,Chloe,Wilson,31/10/1975,chloe40@adventure-works.com,chloe40,Chloe Wilson,,Canada,AW00011640,"Mozilla/5.0 (iPad; CPU OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12B410 Safari/600.1.4"
1040,Damodar Shenoy,James,Chen,09/02/1976,james41@adventure-works.com,james41,James Chen,,Canada,AW00011641,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:25.7) Gecko/20150824 Firefox/31.9 PaleMoon/25.7.0
1041,Tomo Vidovic,Morgan,Hughes,24/06/1976,morgan81@adventure-works.com,morgan81,Morgan Hughes,,Canada,AW00011642,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:31.0) Gecko/20100101 Firefox/31.0
1042,Nguyen Banh,Naomi,Munoz,24/01/1976,naomi7@adventure-works.com,naomi7,Naomi Munoz,,United States,AW00011643,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:39.0) Gecko/20100101 Firefox/39.0
1043,Raj Verma,Charles,Torres,06/04/1975,charles52@adventure-works.com,charles52,Charles Torres,,United States,AW00011644,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
1044,Hanita Nookala,Gabriella,Turner,18/04/1975,gabriella27@adventure-works.com,gabriella27,Gabriella Turner,,United States,AW00011645,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_0 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13A4325c Safari/601.1"
1045,Matteo Cattaneo,Anna,Foster,15/03/1980,anna41@adventure-works.com,anna41,Anna Foster,,United States,AW00011646,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
1046,Christian Couet,Randy,Wu,22/03/1975,randy8@adventure-works.com,randy8,Randy Wu,,Canada,AW00011647,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3)
1047,Ivana Hadrabova,Kevin,Scott,12/04/1980,kevin50@adventure-works.com,kevin50,Kevin Scott,,United States,AW00011648,"Mozilla/5.0 (Linux; Android 4.4.2; RCT6203W46 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Safari/537.36"
1048,Abhra Ganguly,Ian,White,23/01/1980,ian12@adventure-works.com,ian12,Ian White,,United States,AW00011649,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.101 Safari/537.36"
1049,Amet Shergill,Caleb,Hayes,23/01/1975,caleb19@adventure-works.com,caleb19,Caleb Hayes,,United States,AW00011650,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
1050,Amrita Ganguly,Patricia,Garcia,13/12/1982,patricia18@adventure-works.com,patricia18,Patricia Garcia,,Canada,AW00011651,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0
1051,Sylvie Laramee,Samuel,Russell,01/05/1982,samuel19@adventure-works.com,samuel19,Samuel Russell,,Canada,AW00011652,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
1052,Ian Olofsson,Sydney,Peterson,04/06/1982,sydney15@adventure-works.com,sydney15,Sydney Peterson,,United States,AW00011653,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36"
1053,Luis Saucedo,Ariana,Sanchez,18/03/1977,ariana22@adventure-works.com,ariana22,Ariana Sanchez,,United States,AW00011654,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; Tablet PC 2.0)
1054,Emma Salpa,Tamara,Sharma,28/03/1982,tamara21@adventure-works.com,tamara21,Tamara Sharma,,United States,AW00011655,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; EIE10;ENUSWOL; rv:11.0) like Gecko
1055,Adriana Pena,Katelyn,Perez,19/03/1977,katelyn35@adventure-works.com,katelyn35,Katelyn Perez,,United States,AW00011656,"Mozilla/5.0 (Linux; Android 4.4.4; en-us; SAMSUNG SM-N910T Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/2.0 Chrome/34.0.1847.76 Mobile Safari/537.36"
1056,Kalyani Benjaree,Megan,Cox,31/10/1976,megan39@adventure-works.com,megan39,Megan Cox,,United States,AW00011657,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
1057,Ganesh Majumdar,Robert,Mitchell,03/08/1985,robert53@adventure-works.com,robert53,Robert Mitchell,,United States,AW00011658,"Mozilla/5.0 (Linux; Android 4.4.2; RCT6203W46 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
1058,Jaroslav Fisar,Miguel,Adams,20/10/1974,miguel32@adventure-works.com,miguel32,Miguel Adams,,Canada,AW00011659,"Mozilla/5.0 (Linux; U; Android 4.0.4; en-ca; KFJWI Build/IMM76D) AppleWebKit/537.36 (KHTML, like Gecko) Silk/3.68 like Chrome/39.0.2171.93 Safari/537.36"
1059,Jibek Juniskyzy,Miranda,Gonzales,19/01/1980,miranda17@adventure-works.com,miranda17,Miranda Gonzales,,Canada,AW00011660,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/34.0.1847.116 Chrome/34.0.1847.116 Safari/537.36"
1060,Anand Mudaliyar,Jeremiah,James,03/01/1981,jeremiah39@adventure-works.com,jeremiah39,Jeremiah James,,Canada,AW00011661,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
1061,Agrita Abele,Ethan,Kumar,01/01/1976,ethan24@adventure-works.com,ethan24,Ethan Kumar,,United States,AW00011662,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.45"
